  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 3, avg running_loss: 0.03942904621362686
Validation for Epoch 3 starting:
Training loss for 3:7.6069793701171875
Validation loss for 3:0.8744294047355652
  6%|▌         | 3/50 [04:07<1:04:40, 82.56s/it]
Training for Epoch 4 starting:
Epoch 4, avg running_loss: 0.0447734110057354
Epoch 4, avg running_loss: 0.038095612078905106
Epoch 4, avg running_loss: 0.040806010365486145
Epoch 4, avg running_loss: 0.043217044323682785
Epoch 4, avg running_loss: 0.04063938185572624
Epoch 4, avg running_loss: 0.0408303365111351
Epoch 4, avg running_loss: 0.04487999528646469
Epoch 4, avg running_loss: 0.042570728808641434
Epoch 4, avg running_loss: 0.04274946078658104
Epoch 4, avg running_loss: 0.03598814830183983
Epoch 4, avg running_loss: 0.04128877446055412
Epoch 4, avg running_loss: 0.04021269083023071
Epoch 4, avg running_loss: 0.04004783183336258
Epoch 4, avg running_loss: 0.03995463252067566
Epoch 4, avg running_loss: 0.04525483772158623
Epoch 4, avg running_loss: 0.04002472385764122
Epoch 4, avg running_loss: 0.04050299897789955
Epoch 4, avg running_loss: 0.04750687628984451
Validation for Epoch 4 starting:
Training loss for 4:7.493434906005859
Validation loss for 4:0.8885268568992615
  8%|▊         | 4/50 [05:30<1:03:17, 82.56s/it]
Training for Epoch 5 starting:
Epoch 5, avg running_loss: 0.04361429065465927
Epoch 5, avg running_loss: 0.035496633499860764
Epoch 5, avg running_loss: 0.04612133651971817
Epoch 5, avg running_loss: 0.04200117662549019
Epoch 5, avg running_loss: 0.043655410408973694
Epoch 5, avg running_loss: 0.03776538744568825
Epoch 5, avg running_loss: 0.04311886057257652
Epoch 5, avg running_loss: 0.04011016711592674
Epoch 5, avg running_loss: 0.040229011327028275
Epoch 5, avg running_loss: 0.040601518005132675
Epoch 5, avg running_loss: 0.039925362914800644
Epoch 5, avg running_loss: 0.039948392659425735
Epoch 5, avg running_loss: 0.042495716363191605
Epoch 5, avg running_loss: 0.039767682552337646
Epoch 5, avg running_loss: 0.04064790531992912
Epoch 5, avg running_loss: 0.03774900361895561
Epoch 5, avg running_loss: 0.04120858758687973
Epoch 5, avg running_loss: 0.04508861154317856
Validation for Epoch 5 starting:
Training loss for 5:7.395451068878174
Validation loss for 5:0.9052806496620178
 10%|█         | 5/50 [06:52<1:01:54, 82.55s/it]
Training for Epoch 6 starting:
Epoch 6, avg running_loss: 0.042007215321063995
Epoch 6, avg running_loss: 0.0442771352827549
Epoch 6, avg running_loss: 0.03831053897738457
Epoch 6, avg running_loss: 0.04095875844359398
Epoch 6, avg running_loss: 0.04146159812808037
Epoch 6, avg running_loss: 0.04315435513854027
Epoch 6, avg running_loss: 0.04117424786090851
Epoch 6, avg running_loss: 0.03931189328432083
Epoch 6, avg running_loss: 0.0411679707467556
Epoch 6, avg running_loss: 0.042533814907073975
Epoch 6, avg running_loss: 0.0431174598634243
Epoch 6, avg running_loss: 0.04172602668404579
Epoch 6, avg running_loss: 0.03683776408433914
Epoch 6, avg running_loss: 0.04003816470503807
Epoch 6, avg running_loss: 0.039363957941532135
Epoch 6, avg running_loss: 0.04190657287836075
Epoch 6, avg running_loss: 0.03621167689561844
Epoch 6, avg running_loss: 0.038421135395765305
Validation for Epoch 6 starting:
Training loss for 6:7.319802761077881
Validation loss for 6:0.9131783843040466
 12%|█▏        | 6/50 [08:15<1:00:32, 82.56s/it]
Training for Epoch 7 starting:
Epoch 7, avg running_loss: 0.04008699581027031
Epoch 7, avg running_loss: 0.04012451693415642
Epoch 7, avg running_loss: 0.04265902191400528
Epoch 7, avg running_loss: 0.03943757340312004
Epoch 7, avg running_loss: 0.0447525680065155
Epoch 7, avg running_loss: 0.03517269715666771
Epoch 7, avg running_loss: 0.04246356338262558
Epoch 7, avg running_loss: 0.038385484367609024
Epoch 7, avg running_loss: 0.046971458941698074
Epoch 7, avg running_loss: 0.039960842579603195
Epoch 7, avg running_loss: 0.04217427596449852
Epoch 7, avg running_loss: 0.03656569868326187
Epoch 7, avg running_loss: 0.04058115929365158
Epoch 7, avg running_loss: 0.042508870363235474
Epoch 7, avg running_loss: 0.041156869381666183
Epoch 7, avg running_loss: 0.04141424223780632
Epoch 7, avg running_loss: 0.03741265460848808
Epoch 7, avg running_loss: 0.040001776069402695
Validation for Epoch 7 starting:
Training loss for 7:7.318300724029541
Validation loss for 7:0.9244281053543091
 14%|█▍        | 7/50 [09:37<59:09, 82.55s/it]  
Training for Epoch 8 starting:
Epoch 8, avg running_loss: 0.04544210806488991
Epoch 8, avg running_loss: 0.03655559569597244
Epoch 8, avg running_loss: 0.04057344049215317
Epoch 8, avg running_loss: 0.03602937236428261
Epoch 8, avg running_loss: 0.03819117695093155
Epoch 8, avg running_loss: 0.043217506259679794
Epoch 8, avg running_loss: 0.04501877725124359
Epoch 8, avg running_loss: 0.042774830013513565
Epoch 8, avg running_loss: 0.03994603827595711
Epoch 8, avg running_loss: 0.038176726549863815
Epoch 8, avg running_loss: 0.0371292307972908
Epoch 8, avg running_loss: 0.03732549771666527
Epoch 8, avg running_loss: 0.039793167263269424
Epoch 8, avg running_loss: 0.03883330151438713
Epoch 8, avg running_loss: 0.04484030604362488
Epoch 8, avg running_loss: 0.03483821079134941
Epoch 8, avg running_loss: 0.0414002351462841
Epoch 8, avg running_loss: 0.04480138048529625
Validation for Epoch 8 starting:
Training loss for 8:7.248867511749268
Validation loss for 8:0.9227093458175659
 16%|█▌        | 8/50 [11:00<57:47, 82.55s/it]
Training for Epoch 9 starting:
Epoch 9, avg running_loss: 0.03982482850551605
Epoch 9, avg running_loss: 0.0406753234565258
Epoch 9, avg running_loss: 0.040880005806684494
Epoch 9, avg running_loss: 0.03708918020129204
Epoch 9, avg running_loss: 0.03778604045510292
Epoch 9, avg running_loss: 0.04348842799663544
Epoch 9, avg running_loss: 0.037756554782390594
Epoch 9, avg running_loss: 0.03902997449040413
Epoch 9, avg running_loss: 0.040080588310956955
Epoch 9, avg running_loss: 0.03742917999625206
Epoch 9, avg running_loss: 0.04142232611775398
Epoch 9, avg running_loss: 0.0416637547314167
Epoch 9, avg running_loss: 0.04145902767777443
Epoch 9, avg running_loss: 0.04205833002924919
Epoch 9, avg running_loss: 0.038154009729623795
Epoch 9, avg running_loss: 0.03770112618803978
Epoch 9, avg running_loss: 0.040159229189157486
Epoch 9, avg running_loss: 0.03964891657233238
Validation for Epoch 9 starting:
Training loss for 9:7.163068771362305
Validation loss for 9:0.9393422603607178
 18%|█▊        | 9/50 [12:23<56:25, 82.57s/it]
Training for Epoch 10 starting:
Epoch 10, avg running_loss: 0.03960990533232689
Epoch 10, avg running_loss: 0.03987453132867813
Epoch 10, avg running_loss: 0.04006136953830719
Epoch 10, avg running_loss: 0.04334629699587822
Epoch 10, avg running_loss: 0.03765513747930527
Epoch 10, avg running_loss: 0.036177072674036026
Epoch 10, avg running_loss: 0.043342407792806625
Epoch 10, avg running_loss: 0.04137963429093361
Epoch 10, avg running_loss: 0.03581532463431358
Epoch 10, avg running_loss: 0.036578938364982605
Epoch 10, avg running_loss: 0.04039739817380905
Epoch 10, avg running_loss: 0.03876539319753647
Epoch 10, avg running_loss: 0.03917521983385086
Epoch 10, avg running_loss: 0.038021888583898544
Epoch 10, avg running_loss: 0.03975633904337883
Epoch 10, avg running_loss: 0.04525228589773178
Epoch 10, avg running_loss: 0.03939899429678917
Epoch 10, avg running_loss: 0.04018726944923401
Validation for Epoch 10 starting:
Training loss for 10:7.14795446395874
Validation loss for 10:0.9663516283035278
 20%|██        | 10/50 [13:45<55:02, 82.57s/it]
Training for Epoch 11 starting:
Epoch 11, avg running_loss: 0.04194770008325577
Epoch 11, avg running_loss: 0.04039052128791809
Epoch 11, avg running_loss: 0.037716131657361984
Epoch 11, avg running_loss: 0.0436398983001709
Epoch 11, avg running_loss: 0.03780011460185051
Epoch 11, avg running_loss: 0.03998328000307083
Epoch 11, avg running_loss: 0.03622068092226982
Epoch 11, avg running_loss: 0.043521296232938766
Epoch 11, avg running_loss: 0.040530215948820114
Epoch 11, avg running_loss: 0.03721156343817711
Epoch 11, avg running_loss: 0.03952319175004959
Epoch 11, avg running_loss: 0.04007992148399353
Epoch 11, avg running_loss: 0.04203213006258011
Epoch 11, avg running_loss: 0.03986312076449394
Epoch 11, avg running_loss: 0.03620154783129692
Epoch 11, avg running_loss: 0.0390612930059433
Epoch 11, avg running_loss: 0.0369400754570961
Epoch 11, avg running_loss: 0.03635799139738083
Validation for Epoch 11 starting:
Training loss for 11:7.090205669403076
Validation loss for 11:0.9688366651535034
 22%|██▏       | 11/50 [15:08<53:40, 82.57s/it]
Training for Epoch 12 starting:
Epoch 12, avg running_loss: 0.037553854286670685
Epoch 12, avg running_loss: 0.03691525384783745
Epoch 12, avg running_loss: 0.042653754353523254
Epoch 12, avg running_loss: 0.04674948379397392
Epoch 12, avg running_loss: 0.04128272086381912
Epoch 12, avg running_loss: 0.03907275199890137
Epoch 12, avg running_loss: 0.038231682032346725
Epoch 12, avg running_loss: 0.035931795835494995
Epoch 12, avg running_loss: 0.03445804491639137
Epoch 12, avg running_loss: 0.04071888327598572
Epoch 12, avg running_loss: 0.03807683661580086
Epoch 12, avg running_loss: 0.04201657697558403
Epoch 12, avg running_loss: 0.03949170932173729
Epoch 12, avg running_loss: 0.036457452923059464
Epoch 12, avg running_loss: 0.03832806274294853
Epoch 12, avg running_loss: 0.039107535034418106
Epoch 12, avg running_loss: 0.03497321531176567
Epoch 12, avg running_loss: 0.0410226546227932
Validation for Epoch 12 starting:
Training loss for 12:7.030423164367676
Validation loss for 12:0.9727497100830078
 24%|██▍       | 12/50 [16:30<52:16, 82.54s/it]
Training for Epoch 13 starting:
Epoch 13, avg running_loss: 0.03823474794626236
Epoch 13, avg running_loss: 0.04242696985602379
Epoch 13, avg running_loss: 0.03557435795664787
Epoch 13, avg running_loss: 0.03878463804721832
Epoch 13, avg running_loss: 0.03705093264579773
Epoch 13, avg running_loss: 0.04386315122246742
Epoch 13, avg running_loss: 0.04273858666419983
Epoch 13, avg running_loss: 0.042062047868967056
Epoch 13, avg running_loss: 0.04185611009597778
Epoch 13, avg running_loss: 0.03933358192443848
Epoch 13, avg running_loss: 0.036459311842918396
Epoch 13, avg running_loss: 0.03584232181310654
Epoch 13, avg running_loss: 0.039713792502880096
Epoch 13, avg running_loss: 0.03790752589702606
Epoch 13, avg running_loss: 0.03651249781250954
Epoch 13, avg running_loss: 0.04047762602567673
Epoch 13, avg running_loss: 0.035024356096982956
Epoch 13, avg running_loss: 0.03666399046778679
Validation for Epoch 13 starting:
Training loss for 13:7.005266189575195
Validation loss for 13:0.9855536818504333
 26%|██▌       | 13/50 [17:53<50:53, 82.54s/it]
Training for Epoch 14 starting:
Epoch 14, avg running_loss: 0.04303186759352684
Epoch 14, avg running_loss: 0.03941329941153526
Epoch 14, avg running_loss: 0.033756889402866364
Epoch 14, avg running_loss: 0.03681611642241478
Epoch 14, avg running_loss: 0.035905782133340836
Epoch 14, avg running_loss: 0.04145025089383125
Epoch 14, avg running_loss: 0.038528017699718475
Epoch 14, avg running_loss: 0.039261724799871445
Epoch 14, avg running_loss: 0.03933181241154671
Epoch 14, avg running_loss: 0.03285929188132286
Epoch 14, avg running_loss: 0.04294980689883232
Epoch 14, avg running_loss: 0.03724474832415581
Epoch 14, avg running_loss: 0.035792943090200424
Epoch 14, avg running_loss: 0.04403824359178543
Epoch 14, avg running_loss: 0.03636294975876808
Epoch 14, avg running_loss: 0.04125211760401726
Epoch 14, avg running_loss: 0.034092824906110764
Epoch 14, avg running_loss: 0.040671397000551224
Validation for Epoch 14 starting:
Training loss for 14:6.9276018142700195
Validation loss for 14:0.9634758830070496
 28%|██▊       | 14/50 [19:15<49:31, 82.53s/it]
Training for Epoch 15 starting:
Epoch 15, avg running_loss: 0.03754653036594391
Epoch 15, avg running_loss: 0.038001686334609985
Epoch 15, avg running_loss: 0.04086765646934509
Epoch 15, avg running_loss: 0.03582930192351341
Epoch 15, avg running_loss: 0.03655713424086571
Epoch 15, avg running_loss: 0.037559621036052704
Epoch 15, avg running_loss: 0.0354648232460022
Epoch 15, avg running_loss: 0.03924254700541496
Epoch 15, avg running_loss: 0.0408904068171978
Epoch 15, avg running_loss: 0.04466679319739342
Epoch 15, avg running_loss: 0.03728426992893219
Epoch 15, avg running_loss: 0.04023462161421776
Epoch 15, avg running_loss: 0.0404331348836422
Epoch 15, avg running_loss: 0.031634751707315445
Epoch 15, avg running_loss: 0.036254480481147766
Epoch 15, avg running_loss: 0.03989069163799286
Epoch 15, avg running_loss: 0.037317126989364624
Epoch 15, avg running_loss: 0.04041338711977005
Validation for Epoch 15 starting:
Training loss for 15:6.900888919830322
Validation loss for 15:0.9650959968566895
 30%|███       | 15/50 [20:38<48:09, 82.55s/it]
Training for Epoch 16 starting:
Epoch 16, avg running_loss: 0.038826972246170044
Epoch 16, avg running_loss: 0.03632521256804466
Epoch 16, avg running_loss: 0.03743966668844223
Epoch 16, avg running_loss: 0.034520652145147324
Epoch 16, avg running_loss: 0.048244234174489975
Epoch 16, avg running_loss: 0.03832510858774185
Epoch 16, avg running_loss: 0.039190035313367844
Epoch 16, avg running_loss: 0.033043235540390015
Epoch 16, avg running_loss: 0.040913116186857224
Epoch 16, avg running_loss: 0.03718927875161171
Epoch 16, avg running_loss: 0.041324060410261154
Epoch 16, avg running_loss: 0.03722585365176201
Epoch 16, avg running_loss: 0.037190861999988556
Epoch 16, avg running_loss: 0.03615104779601097
Epoch 16, avg running_loss: 0.03346985578536987
Epoch 16, avg running_loss: 0.04106934741139412
Epoch 16, avg running_loss: 0.038097184151411057
Epoch 16, avg running_loss: 0.03864268586039543
Validation for Epoch 16 starting:
Training loss for 16:6.871883392333984
Validation loss for 16:1.0022169351577759
 32%|███▏      | 16/50 [22:00<46:46, 82.55s/it]
Training for Epoch 17 starting:
Epoch 17, avg running_loss: 0.035901401191949844
Epoch 17, avg running_loss: 0.03562401235103607
Epoch 17, avg running_loss: 0.03511152043938637
Epoch 17, avg running_loss: 0.04202158749103546
Epoch 17, avg running_loss: 0.03635828197002411
Epoch 17, avg running_loss: 0.03920488432049751
Epoch 17, avg running_loss: 0.03945121169090271
Epoch 17, avg running_loss: 0.03729318827390671
Epoch 17, avg running_loss: 0.03771501034498215
Epoch 17, avg running_loss: 0.04003981873393059
Epoch 17, avg running_loss: 0.041904352605342865
Epoch 17, avg running_loss: 0.038148052990436554
Epoch 17, avg running_loss: 0.03807217627763748
Epoch 17, avg running_loss: 0.03535936400294304
Epoch 17, avg running_loss: 0.0334518738090992
Epoch 17, avg running_loss: 0.03728371113538742
Epoch 17, avg running_loss: 0.03795135021209717
Epoch 17, avg running_loss: 0.03998813033103943
Validation for Epoch 17 starting:
Training loss for 17:6.80880069732666
Validation loss for 17:0.979758620262146
 34%|███▍      | 17/50 [23:23<45:23, 82.54s/it]
Training for Epoch 18 starting:
Epoch 18, avg running_loss: 0.03720598667860031
Epoch 18, avg running_loss: 0.03552115708589554
Epoch 18, avg running_loss: 0.03279280290007591
Epoch 18, avg running_loss: 0.03630276769399643
Epoch 18, avg running_loss: 0.04156440123915672
Epoch 18, avg running_loss: 0.0404096320271492
Epoch 18, avg running_loss: 0.034368544816970825
Epoch 18, avg running_loss: 0.04284695163369179
Epoch 18, avg running_loss: 0.03914579376578331
Epoch 18, avg running_loss: 0.03986142575740814
Epoch 18, avg running_loss: 0.03627241775393486
Epoch 18, avg running_loss: 0.034221481531858444
Epoch 18, avg running_loss: 0.037063226103782654
Epoch 18, avg running_loss: 0.03641347214579582
Epoch 18, avg running_loss: 0.03647930175065994
Epoch 18, avg running_loss: 0.04161694273352623
Epoch 18, avg running_loss: 0.03889225423336029
Epoch 18, avg running_loss: 0.038126397877931595
Validation for Epoch 18 starting:
Training loss for 18:6.791048049926758
Validation loss for 18:0.9872220754623413
 36%|███▌      | 18/50 [24:45<44:01, 82.55s/it]
Training for Epoch 19 starting:
Epoch 19, avg running_loss: 0.04077504202723503
Epoch 19, avg running_loss: 0.03570496663451195
Epoch 19, avg running_loss: 0.03887612000107765
Epoch 19, avg running_loss: 0.035905901342630386
Epoch 19, avg running_loss: 0.03626856207847595
Epoch 19, avg running_loss: 0.036125298589468
Epoch 19, avg running_loss: 0.03241590037941933
Epoch 19, avg running_loss: 0.03572159633040428
Epoch 19, avg running_loss: 0.03496578335762024
Epoch 19, avg running_loss: 0.036540575325489044
Epoch 19, avg running_loss: 0.03677595779299736
Epoch 19, avg running_loss: 0.03802283853292465
Epoch 19, avg running_loss: 0.03619859740138054
Epoch 19, avg running_loss: 0.03527265414595604
Epoch 19, avg running_loss: 0.041170574724674225
Epoch 19, avg running_loss: 0.04241771623492241
Epoch 19, avg running_loss: 0.04089709371328354
Epoch 19, avg running_loss: 0.03860083594918251
Validation for Epoch 19 starting:
Training loss for 19:6.726559638977051
Validation loss for 19:1.004629135131836
 38%|███▊      | 19/50 [26:08<42:38, 82.54s/it]
Training for Epoch 20 starting:
Epoch 20, avg running_loss: 0.03592274710536003
Epoch 20, avg running_loss: 0.03411639854311943
Epoch 20, avg running_loss: 0.04147057235240936
Epoch 20, avg running_loss: 0.03384673222899437
Epoch 20, avg running_loss: 0.03857390955090523
Epoch 20, avg running_loss: 0.0381578654050827
Epoch 20, avg running_loss: 0.03606375679373741
Epoch 20, avg running_loss: 0.04233027249574661
Epoch 20, avg running_loss: 0.03803985193371773
Epoch 20, avg running_loss: 0.03292414918541908
Epoch 20, avg running_loss: 0.03709779307246208
Epoch 20, avg running_loss: 0.041742708534002304
Epoch 20, avg running_loss: 0.03517293557524681
Epoch 20, avg running_loss: 0.03262192755937576
Epoch 20, avg running_loss: 0.03769350424408913
Epoch 20, avg running_loss: 0.037526220083236694
Epoch 20, avg running_loss: 0.03883131220936775
Epoch 20, avg running_loss: 0.03517816215753555
Validation for Epoch 20 starting:
Training loss for 20:6.673106670379639
Validation loss for 20:1.0039962530136108
 40%|████      | 20/50 [27:31<41:16, 82.55s/it]
Training for Epoch 21 starting:
Epoch 21, avg running_loss: 0.03493497520685196
Epoch 21, avg running_loss: 0.03998401388525963
Epoch 21, avg running_loss: 0.03596190735697746
Epoch 21, avg running_loss: 0.03537454083561897
Epoch 21, avg running_loss: 0.03605738282203674
Epoch 21, avg running_loss: 0.033191174268722534
Epoch 21, avg running_loss: 0.03793568164110184
Epoch 21, avg running_loss: 0.03898954391479492
Epoch 21, avg running_loss: 0.03655235469341278
Epoch 21, avg running_loss: 0.04648987576365471
Epoch 21, avg running_loss: 0.03562073037028313
Epoch 21, avg running_loss: 0.035348035395145416
Epoch 21, avg running_loss: 0.03644290566444397
Epoch 21, avg running_loss: 0.035923734307289124
Epoch 21, avg running_loss: 0.03650720790028572
Epoch 21, avg running_loss: 0.03374762088060379
Epoch 21, avg running_loss: 0.04035070538520813
Epoch 21, avg running_loss: 0.03463178128004074
Validation for Epoch 21 starting:
Training loss for 21:6.640440464019775
Validation loss for 21:1.0188913345336914
 42%|████▏     | 21/50 [28:53<39:53, 82.55s/it]
Training for Epoch 22 starting:
Epoch 22, avg running_loss: 0.03595903515815735
Epoch 22, avg running_loss: 0.03664733096957207
Epoch 22, avg running_loss: 0.03348281607031822
Epoch 22, avg running_loss: 0.03298897668719292
Epoch 22, avg running_loss: 0.03542303293943405
Epoch 22, avg running_loss: 0.03899456933140755
Epoch 22, avg running_loss: 0.04008454084396362
Epoch 22, avg running_loss: 0.034972500056028366
Epoch 22, avg running_loss: 0.035911280661821365
Epoch 22, avg running_loss: 0.03962845727801323
Epoch 22, avg running_loss: 0.03979136794805527
Epoch 22, avg running_loss: 0.03628220409154892
Epoch 22, avg running_loss: 0.03729548677802086
Epoch 22, avg running_loss: 0.037191227078437805
Epoch 22, avg running_loss: 0.03490711748600006
Epoch 22, avg running_loss: 0.03508413955569267
Epoch 22, avg running_loss: 0.03632590174674988
Epoch 22, avg running_loss: 0.04214104264974594
Validation for Epoch 22 starting:
Training loss for 22:6.631112098693848
Validation loss for 22:1.0274884700775146
 44%|████▍     | 22/50 [30:16<38:31, 82.56s/it]
Training for Epoch 23 starting:
Epoch 23, avg running_loss: 0.03623979911208153
Epoch 23, avg running_loss: 0.032379936426877975
Epoch 23, avg running_loss: 0.04319557175040245
Epoch 23, avg running_loss: 0.037782538682222366
Epoch 23, avg running_loss: 0.03392152115702629
Epoch 23, avg running_loss: 0.040464840829372406
Epoch 23, avg running_loss: 0.03632931038737297
Epoch 23, avg running_loss: 0.03641640022397041
Epoch 23, avg running_loss: 0.03664683923125267
Epoch 23, avg running_loss: 0.03574591875076294
Epoch 23, avg running_loss: 0.03657900169491768
Epoch 23, avg running_loss: 0.03490125387907028
Epoch 23, avg running_loss: 0.036791082471609116
Epoch 23, avg running_loss: 0.03555009514093399
Epoch 23, avg running_loss: 0.03391426429152489
Epoch 23, avg running_loss: 0.04046301171183586
Epoch 23, avg running_loss: 0.03552507236599922
Epoch 23, avg running_loss: 0.03261537477374077
Validation for Epoch 23 starting:
Training loss for 23:6.5546159744262695
Validation loss for 23:1.01239013671875
 46%|████▌     | 23/50 [31:38<37:09, 82.56s/it]
Training for Epoch 24 starting:
Epoch 24, avg running_loss: 0.036973562091588974
Epoch 24, avg running_loss: 0.03527151048183441
Epoch 24, avg running_loss: 0.03436291962862015
Epoch 24, avg running_loss: 0.031944289803504944
Epoch 24, avg running_loss: 0.038858216255903244
Epoch 24, avg running_loss: 0.036979854106903076
Epoch 24, avg running_loss: 0.03576085716485977
Epoch 24, avg running_loss: 0.038204219192266464
Epoch 24, avg running_loss: 0.0355006642639637
Epoch 24, avg running_loss: 0.03614615648984909
Epoch 24, avg running_loss: 0.04052655026316643
Epoch 24, avg running_loss: 0.03463219106197357
Epoch 24, avg running_loss: 0.03871793672442436
Epoch 24, avg running_loss: 0.03683916851878166
Epoch 24, avg running_loss: 0.03578832000494003
Epoch 24, avg running_loss: 0.0325380377471447
Epoch 24, avg running_loss: 0.04118728265166283
Epoch 24, avg running_loss: 0.03325686603784561
Validation for Epoch 24 starting:
Training loss for 24:6.534883975982666
Validation loss for 24:1.0239458084106445
 48%|████▊     | 24/50 [33:01<35:46, 82.55s/it]
Training for Epoch 25 starting:
Epoch 25, avg running_loss: 0.037527896463871
Epoch 25, avg running_loss: 0.03623718023300171
Epoch 25, avg running_loss: 0.03378593921661377
Epoch 25, avg running_loss: 0.03488531708717346
Epoch 25, avg running_loss: 0.03586285933852196
Epoch 25, avg running_loss: 0.036339420825242996
Epoch 25, avg running_loss: 0.035484783351421356
Epoch 25, avg running_loss: 0.03690324351191521
Epoch 25, avg running_loss: 0.0374065637588501
Epoch 25, avg running_loss: 0.03134755417704582
Epoch 25, avg running_loss: 0.034609004855155945
Epoch 25, avg running_loss: 0.03675989806652069
Epoch 25, avg running_loss: 0.0371173694729805
Epoch 25, avg running_loss: 0.036985889077186584
Epoch 25, avg running_loss: 0.03647816181182861
Epoch 25, avg running_loss: 0.03817290812730789
Epoch 25, avg running_loss: 0.03526633605360985
Epoch 25, avg running_loss: 0.03899160027503967
Validation for Epoch 25 starting:
Training loss for 25:6.501620292663574
Validation loss for 25:1.0432320833206177
 50%|█████     | 25/50 [34:23<34:23, 82.56s/it]
Training for Epoch 26 starting:
Epoch 26, avg running_loss: 0.03297342360019684
Epoch 26, avg running_loss: 0.032882653176784515
Epoch 26, avg running_loss: 0.04058625176548958
Epoch 26, avg running_loss: 0.04215541109442711
Epoch 26, avg running_loss: 0.03608667105436325
Epoch 26, avg running_loss: 0.03278113529086113
Epoch 26, avg running_loss: 0.03379959240555763
Epoch 26, avg running_loss: 0.03783676400780678
Epoch 26, avg running_loss: 0.03967888280749321
Epoch 26, avg running_loss: 0.036297865211963654
Epoch 26, avg running_loss: 0.03435362130403519
Epoch 26, avg running_loss: 0.03871607780456543
Epoch 26, avg running_loss: 0.03530830517411232
Epoch 26, avg running_loss: 0.030923668295145035
Epoch 26, avg running_loss: 0.03543628379702568
Epoch 26, avg running_loss: 0.03503468632698059
Epoch 26, avg running_loss: 0.0345001220703125
Epoch 26, avg running_loss: 0.03711974620819092
Validation for Epoch 26 starting:
Training loss for 26:6.4647135734558105
Validation loss for 26:1.0551774501800537
 52%|█████▏    | 26/50 [35:46<33:01, 82.55s/it]
Training for Epoch 27 starting:
Epoch 27, avg running_loss: 0.0344388410449028
Epoch 27, avg running_loss: 0.033750709146261215
Epoch 27, avg running_loss: 0.03356241062283516
Epoch 27, avg running_loss: 0.03401944041252136
Epoch 27, avg running_loss: 0.03419430926442146
Epoch 27, avg running_loss: 0.041998814791440964
Epoch 27, avg running_loss: 0.03674899414181709
Epoch 27, avg running_loss: 0.037695787847042084
Epoch 27, avg running_loss: 0.035627659410238266
Epoch 27, avg running_loss: 0.03230438753962517
Epoch 27, avg running_loss: 0.036564238369464874
Epoch 27, avg running_loss: 0.03216111287474632
Epoch 27, avg running_loss: 0.03183497115969658
Epoch 27, avg running_loss: 0.04297412186861038
Epoch 27, avg running_loss: 0.03491412475705147
Epoch 27, avg running_loss: 0.037005163729190826
Epoch 27, avg running_loss: 0.0376964695751667
Epoch 27, avg running_loss: 0.036347661167383194
Validation for Epoch 27 starting:
Training loss for 27:6.438392162322998
Validation loss for 27:1.0753717422485352
 54%|█████▍    | 27/50 [37:08<31:38, 82.56s/it]
Training for Epoch 28 starting:
Epoch 28, avg running_loss: 0.03164517506957054
Epoch 28, avg running_loss: 0.03658262640237808
Epoch 28, avg running_loss: 0.03838576376438141
Epoch 28, avg running_loss: 0.03731495887041092
Epoch 28, avg running_loss: 0.03677281364798546
Epoch 28, avg running_loss: 0.036422163248062134
Epoch 28, avg running_loss: 0.03491456061601639
Epoch 28, avg running_loss: 0.033582523465156555
Epoch 28, avg running_loss: 0.03406751528382301
Epoch 28, avg running_loss: 0.04192185401916504
Epoch 28, avg running_loss: 0.036586228758096695
Epoch 28, avg running_loss: 0.03476830944418907
Epoch 28, avg running_loss: 0.0340903103351593
Epoch 28, avg running_loss: 0.036058127880096436
Epoch 28, avg running_loss: 0.03437541052699089
Epoch 28, avg running_loss: 0.039237719029188156
Epoch 28, avg running_loss: 0.03139417991042137
Epoch 28, avg running_loss: 0.030782807618379593
Validation for Epoch 28 starting:
Training loss for 28:6.389033317565918
Validation loss for 28:1.081446886062622
 56%|█████▌    | 28/50 [38:31<30:16, 82.56s/it]
Training for Epoch 29 starting:
Epoch 29, avg running_loss: 0.03196759894490242
Epoch 29, avg running_loss: 0.03710607811808586
Epoch 29, avg running_loss: 0.03438461571931839
Epoch 29, avg running_loss: 0.040549345314502716
Epoch 29, avg running_loss: 0.03322527930140495
Epoch 29, avg running_loss: 0.03239048644900322
Epoch 29, avg running_loss: 0.036418404430150986
Epoch 29, avg running_loss: 0.03020387887954712
Epoch 29, avg running_loss: 0.0382387712597847
Epoch 29, avg running_loss: 0.036022063344717026
Epoch 29, avg running_loss: 0.03339533135294914
Epoch 29, avg running_loss: 0.034454431384801865
Epoch 29, avg running_loss: 0.036000385880470276
Epoch 29, avg running_loss: 0.03509359061717987
Epoch 29, avg running_loss: 0.04114684462547302
Epoch 29, avg running_loss: 0.03391815349459648
Epoch 29, avg running_loss: 0.03525913879275322
Epoch 29, avg running_loss: 0.03397420048713684
Validation for Epoch 29 starting:
Training loss for 29:6.337485313415527
Validation loss for 29:1.0604103803634644
 58%|█████▊    | 29/50 [39:54<28:53, 82.56s/it]
Training for Epoch 30 starting:
Epoch 30, avg running_loss: 0.03586487099528313
Epoch 30, avg running_loss: 0.042172472923994064
Epoch 30, avg running_loss: 0.03374489024281502
Epoch 30, avg running_loss: 0.03200771287083626
Epoch 30, avg running_loss: 0.039179470390081406
Epoch 30, avg running_loss: 0.03464877977967262
